policy,episode,slot,task_id,assigned_uav,sensing_decision,service_level,bandwidth_share,power_w,cpu_share,expected_accuracy,delay,energy,quality_ok,deadline_ok,resource_ok,airspace_conflict,success,reward,semantic_utility,min_quality_level,min_delay_level,feasible_service_levels,feasibility_class,question_type,question,risk_level,priority,tau_k,epsilon_k,gpu_share,channel_gain_db,snr_db,rate_mbps,travel_delay,sensing_delay,upload_delay,queue_delay,model_load_delay,inference_delay,travel_energy,tx_energy,sensing_energy,compute_energy,battery_cost,effective_channel_bin,channel_prior_bin,channel_impairment_db,task_completed,attempt_index,distance_3d_m,elevation_deg,los_probability,path_loss_db,interference_dbm,sinr_db,fading_db,cache_hit_probability,semantic_cache_hit,accuracy_gain,payload_mb,payload_bytes,lut_missing,semantic_efficiency,utility_per_latency,gpu_memory_required_mb,gpu_memory_ok,edge_batch_size,battery_ok,battery_remaining,uav_utilization,conflict_resolution
deadline_aware_greedy,0,2,ep0_relation_person_vehicle_7,0,observe,3,0.194495,1.2,0.194495,0.499066,3.410939,0.964716,False,True,True,False,False,-3.024942,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.194495,-99.13714,34.973766,12.927839,0.607322,0.65,0.340351,0.532161,0.4,0.881105,0.032795,0.408421,0.4,0.1235,0.049294,medium,medium,0.0,False,3,232.812509,20.097831,0.35784,99.13714,-84.98843,16.579781,3.716438,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,4,True,99.479821,0.6,none
deadline_aware_greedy,0,3,ep0_image_required_2,0,observe,3,0.2,2.0,0.2,0.645658,3.496149,1.452327,False,False,True,False,False,-4.619386,0.0,-1,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.2,-103.888525,32.319662,9.803636,0.577792,0.65,0.448813,0.562688,0.4,0.856855,0.031201,0.897626,0.4,0.1235,0.059047,medium,good,0.0,False,4,222.859141,21.037024,0.393057,103.888525,-82.951908,12.032838,-1.769368,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,4,True,99.31333,0.6,none
deadline_aware_greedy,0,3,ep0_infeasible_bad_channel_3,0,observe,3,0.205505,2.0,0.205505,0.288786,2.994754,0.919397,False,False,True,False,False,-4.414098,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.205505,-92.974128,43.116144,23.375591,0.359932,0.65,0.188231,0.562688,0.4,0.833903,0.019436,0.376461,0.4,0.1235,0.048388,bad,bad,0.0,False,4,152.282092,31.69119,0.780775,92.974128,-88.645893,28.528367,2.017175,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,4,True,99.323989,0.6,none
deadline_aware_greedy,0,3,ep0_critical_preempt_4,1,observe,3,0.211009,2.0,0.211009,0.645658,3.762444,1.649546,False,False,True,False,False,-4.715543,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.211009,-106.541155,29.434319,8.12514,0.796077,0.65,0.541529,0.562688,0.4,0.812149,0.042988,1.083058,0.4,0.1235,0.062991,medium,good,0.0,False,4,297.544157,15.596897,0.213341,106.541155,-82.734317,9.162474,-0.043097,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,4,True,99.371192,0.4,none
deadline_aware_greedy,0,3,ep0_attribute_damage_6,1,observe,2,0.188991,1.2,0.188991,0.703379,5.637067,2.776331,True,False,True,False,False,-3.405717,0.844055,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.188991,-104.209519,30.026074,7.568688,0.628104,0.9,1.691178,0.562688,0.4,1.455097,0.033918,2.029414,0.55,0.163,0.085527,medium,medium,0.0,False,4,239.852095,19.483713,0.33559,104.209519,-83.051098,9.593897,-0.871069,0.96,False,0.152958,1.6,1600000.0,False,0.095599,0.149733,4096.0,True,1,True,99.348656,0.4,none
deadline_aware_greedy,0,3,ep0_relation_person_vehicle_7,0,observe,3,0.194495,1.2,0.194495,0.499066,3.414611,0.982142,False,True,True,False,False,-3.028474,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.194495,-98.342242,35.768664,12.331075,0.563995,0.65,0.356822,0.562688,0.4,0.881105,0.030456,0.428187,0.4,0.1235,0.049643,medium,medium,0.0,False,4,218.230374,21.505164,0.411062,98.342242,-83.38584,15.791531,3.414337,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,4,True,99.322734,0.6,none
deadline_aware_greedy,0,4,ep0_image_required_2,0,observe,3,0.2,2.0,0.2,0.645658,3.515825,1.51976,False,False,True,False,False,-4.63442,0.0,-1,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.2,-103.168648,33.039539,9.102477,0.546107,0.65,0.483385,0.579479,0.4,0.856855,0.02949,0.96677,0.4,0.1235,0.060395,medium,good,0.0,False,5,212.252041,22.142436,0.43595,103.168648,-81.278073,11.091901,-1.901459,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,4,True,99.154904,0.6,none
deadline_aware_greedy,0,4,ep0_infeasible_bad_channel_3,0,observe,3,0.205505,2.0,0.205505,0.288786,2.955725,0.905057,False,False,True,False,False,-4.40219,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.205505,-91.146376,44.943896,24.121412,0.309932,0.65,0.182411,0.579479,0.4,0.833903,0.016736,0.364821,0.4,0.1235,0.048101,bad,bad,0.0,False,5,137.292075,35.640624,0.870129,91.146376,-87.700059,29.439939,2.050668,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,4,True,99.167198,0.6,none
deadline_aware_greedy,0,4,ep0_critical_preempt_4,1,observe,3,0.211009,2.0,0.211009,0.645658,3.771328,1.731034,False,False,True,False,False,-4.729987,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.211009,-105.693824,30.28165,7.539111,0.746077,0.65,0.583623,0.579479,0.4,0.812149,0.040288,1.167246,0.4,0.1235,0.064621,medium,good,0.0,False,5,280.24876,16.586387,0.241114,105.693824,-81.084751,8.37315,-0.017888,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,4,True,99.221044,0.4,none
deadline_aware_greedy,0,4,ep0_attribute_damage_6,1,observe,2,0.188991,1.2,0.188991,0.703379,5.888447,3.088975,True,False,True,False,False,-3.515458,0.844055,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.188991,-104.08379,30.151803,6.554231,0.600934,0.9,1.952937,0.579479,0.4,1.455097,0.03245,2.343524,0.55,0.163,0.091779,medium,medium,0.0,False,5,230.654222,20.294128,0.365089,104.08379,-81.389412,8.070457,-1.38444,0.96,False,0.152958,1.6,1600000.0,False,0.095599,0.143341,4096.0,True,1,True,99.193886,0.4,none
deadline_aware_greedy,0,4,ep0_relation_person_vehicle_7,0,observe,3,0.194495,1.2,0.194495,0.499066,3.398266,0.990664,False,True,True,False,False,-3.025666,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.194495,-97.087181,37.023725,12.027778,0.521863,0.65,0.36582,0.579479,0.4,0.881105,0.028181,0.438984,0.4,0.1235,0.049813,medium,medium,0.0,False,5,204.19434,23.065528,0.472548,97.087181,-81.714822,15.38954,3.480851,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,4,True,99.165486,0.6,none
deadline_aware_greedy,0,5,ep0_image_required_2,0,observe,3,0.2,2.0,0.2,0.645658,3.513332,1.552322,False,False,True,False,False,-4.638681,0.0,-1,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.2,-101.877802,34.330386,8.792205,0.517321,0.65,0.500443,0.588713,0.4,0.856855,0.027935,1.000887,0.4,0.1235,0.061046,medium,good,0.0,False,6,202.691048,23.246602,0.479774,101.877802,-79.557193,10.670951,-1.445408,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,4,True,98.995944,0.6,none
deadline_aware_greedy,0,5,ep0_infeasible_bad_channel_3,0,observe,3,0.205505,2.0,0.205505,0.288786,2.911152,0.894742,False,False,True,False,False,-4.389499,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.205505,-89.323064,46.767209,24.635674,0.259932,0.65,0.178603,0.588713,0.4,0.833903,0.014036,0.357206,0.4,0.1235,0.047895,bad,bad,0.0,False,6,123.111301,40.527918,0.93608,89.323064,-86.475006,30.06836,2.238774,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,4,True,99.009095,0.6,none
deadline_aware_greedy,0,5,ep0_critical_preempt_4,1,observe,3,0.211009,2.0,0.211009,0.645658,3.739173,1.745555,False,False,True,False,False,-4.724126,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.211009,-104.145012,31.830462,7.429504,0.696077,0.65,0.592233,0.588713,0.4,0.812149,0.037588,1.184467,0.4,0.1235,0.064911,medium,good,0.0,False,6,263.047922,17.705656,0.275379,104.145012,-79.377243,8.223561,0.617342,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,4,True,99.064354,0.4,none
deadline_aware_greedy,0,5,ep0_attribute_damage_6,1,observe,2,0.188991,1.2,0.188991,0.703379,5.894961,3.113337,True,False,True,False,False,-3.520741,0.844055,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.188991,-102.500359,31.735234,6.483233,0.576827,0.9,1.974324,0.588713,0.4,1.455097,0.031149,2.369188,0.55,0.163,0.092267,medium,medium,0.0,False,6,222.534744,21.06915,0.394284,102.500359,-79.688134,7.961336,-0.406162,0.96,False,0.152958,1.6,1600000.0,False,0.095599,0.143182,4096.0,True,1,True,99.036998,0.4,none
deadline_aware_greedy,0,5,ep0_relation_person_vehicle_7,0,observe,3,0.194495,1.2,0.194495,0.499066,3.384371,1.009463,False,True,True,False,False,-3.025012,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.194495,-96.046916,38.063991,11.478866,0.481239,0.65,0.383313,0.588713,0.4,0.881105,0.025987,0.459976,0.4,0.1235,0.050189,medium,medium,0.0,False,6,190.824947,24.786135,0.54125,96.046916,-79.934249,14.659271,3.255804,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,4,True,99.006801,0.6,none
deadline_aware_greedy,1,0,ep1_cache_feasible_0,1,reuse_cache,0,0.121758,1.2,0.121758,0.667256,0.683693,0.01,True,True,True,False,True,3.827077,0.667256,0,0,0;1;2;3,feasible,presence,Are there car objects in this area?,normal,1.0,3.0,0.58,0.121758,-101.172061,34.972966,16.904264,0.0,0.0,0.0,0.253693,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,True,1,181.383571,26.171168,0.595556,101.172061,-120.0,34.826492,-2.842911,0.96,True,0.0,0.01,10000.0,False,0.0,0.975959,256.0,True,1,True,99.9923,0.5,none
deadline_aware_greedy,1,0,ep1_light_feasible_1,1,observe,1,0.117435,1.2,0.117435,0.515592,2.46266,0.591839,False,True,True,False,False,-2.713441,0.0,1,0,1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.55,0.117435,-108.073412,28.228606,6.237231,0.801715,0.35,0.230872,0.253693,0.06,0.76638,0.043293,0.277046,0.2,0.0715,0.041837,medium,good,0.0,False,1,299.499583,15.492499,0.210552,108.073412,-90.534286,13.116737,-1.487659,0.68,False,0.081467,0.18,180000.0,False,0.452593,0.0,1536.0,True,1,True,99.958163,0.5,none
deadline_aware_greedy,1,0,ep1_image_required_2,0,observe,2,0.128242,2.0,0.128242,0.777995,5.272555,3.356969,True,False,True,False,False,-3.401684,1.55599,2,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.128242,-104.557591,33.580592,9.82001,0.686061,0.9,1.303461,0.253693,0.4,1.72934,0.037047,2.606922,0.55,0.163,0.097139,good,good,0.0,False,1,259.6151,17.947685,0.283173,104.557591,-90.863825,19.156811,0.009108,0.28,False,0.521045,1.6,1600000.0,False,0.325653,0.295111,4096.0,True,4,True,99.902861,0.5,none
deadline_aware_greedy,1,0,ep1_infeasible_bad_channel_3,0,observe,3,0.130403,2.0,0.130403,0.285287,3.6714,1.248886,False,False,True,False,False,-4.632683,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.130403,-100.887796,37.1778,12.610161,0.509932,0.65,0.348925,0.253693,0.4,1.50885,0.027536,0.69785,0.4,0.1235,0.054978,bad,bad,0.0,False,1,200.249844,23.546983,0.491779,100.887796,-92.346176,24.241961,-0.679219,0.28,False,0.061773,0.55,550000.0,False,0.112315,0.0,3072.0,True,2,True,99.945022,0.5,none
deadline_aware_greedy,1,0,ep1_critical_preempt_4,1,observe,2,0.132565,2.0,0.132565,0.777995,5.70909,3.83683,True,False,True,False,False,-3.582797,2.333985,2,0,3,feasible,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.132565,-107.590066,30.404138,8.331322,0.946077,0.9,1.536371,0.253693,0.4,1.672949,0.051088,3.072742,0.55,0.163,0.106737,good,good,0.0,False,1,349.857114,13.218475,0.156375,107.590066,-90.376595,15.64904,0.968151,0.28,False,0.521045,1.6,1600000.0,False,0.325653,0.408819,4096.0,True,4,True,99.893263,0.5,none
deadline_aware_greedy,1,0,ep1_normal_competing_5,0,observe,2,0.119597,1.2,0.119597,0.619536,5.860513,2.875556,True,False,True,False,False,-3.476462,0.619536,2,0,2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.52,0.119597,-106.207256,30.015557,7.225572,0.680981,0.9,1.771486,0.253693,0.4,1.854353,0.036773,2.125783,0.55,0.163,0.087511,medium,medium,0.0,False,1,257.875939,18.072893,0.287257,106.207256,-90.576546,15.021358,-1.741535,0.68,False,0.185411,1.6,1600000.0,False,0.115882,0.105714,4096.0,True,4,True,99.912489,0.5,none
deadline_aware_greedy,1,0,ep1_attribute_damage_6,1,observe,2,0.123919,1.2,0.123919,0.697578,5.615344,2.609269,True,False,True,False,False,-3.375226,0.837094,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.123919,-104.595092,31.473518,8.270719,0.724356,0.9,1.547628,0.253693,0.4,1.789666,0.039115,1.857154,0.55,0.163,0.082185,medium,medium,0.0,False,1,272.763634,17.05528,0.255107,104.595092,-90.598781,16.650059,0.69625,0.68,False,0.287331,1.6,1600000.0,False,0.179582,0.149073,4096.0,True,4,True,99.917815,0.5,none
deadline_aware_greedy,1,0,ep1_relation_person_vehicle_7,0,observe,3,0.126081,1.2,0.126081,0.525667,4.100451,1.208535,False,True,True,False,False,-3.233893,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.126081,-105.019774,30.97374,8.155509,0.696663,0.65,0.539513,0.253693,0.4,1.560582,0.03762,0.647415,0.4,0.1235,0.054171,medium,medium,0.0,False,1,263.248932,17.691689,0.274934,105.019774,-90.494376,16.121935,-0.24611,0.28,False,0.27836,0.55,550000.0,False,0.506109,0.0,3072.0,True,2,True,99.945829,0.5,none
deadline_aware_greedy,1,1,ep1_light_feasible_1,1,reuse_cache,0,0.137218,1.2,0.137218,0.569817,0.839531,0.01,True,True,True,False,True,3.788117,0.569817,0,0,0;1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.55,0.137218,-107.152306,28.473582,15.507132,0.0,0.0,0.0,0.409531,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,True,2,289.753068,16.027409,0.22513,107.152306,-120.0,28.343366,-1.013857,0.96,True,0.0,0.01,10000.0,False,0.0,0.678733,256.0,True,1,True,99.753841,0.428571,none
deadline_aware_greedy,1,1,ep1_image_required_2,0,observe,2,0.145677,2.0,0.145677,0.775352,5.079695,2.937348,True,False,True,False,False,-3.290526,1.550704,2,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.145677,-102.707803,34.876784,11.692974,0.648126,0.9,1.094674,0.409531,0.4,1.627364,0.034999,2.189349,0.55,0.163,0.088747,good,good,0.0,False,2,246.659142,18.925244,0.315968,102.707803,-89.937559,20.093247,1.074627,0.96,False,0.244401,1.6,1600000.0,False,0.152751,0.305275,4096.0,True,3,True,99.617454,0.571429,none
deadline_aware_greedy,1,1,ep1_infeasible_bad_channel_3,0,observe,3,0.148496,2.0,0.148496,0.288786,3.548143,1.155671,False,False,True,False,False,-4.587886,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.148496,-99.783934,37.717399,14.489539,0.459932,0.65,0.303667,0.409531,0.4,1.325012,0.024836,0.607335,0.4,0.1235,0.053113,bad,bad,0.0,False,2,183.88931,25.788114,0.580711,99.783934,-91.44589,24.462015,-1.190093,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,2,True,99.653088,0.571429,none
deadline_aware_greedy,1,1,ep1_critical_preempt_4,1,observe,2,0.151316,2.0,0.151316,0.775352,5.546409,3.509557,True,False,True,False,False,-3.493036,2.326056,2,0,,deadline_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.151316,-106.720425,30.69922,9.315294,0.896077,0.9,1.374084,0.409531,0.4,1.566717,0.048388,2.748169,0.55,0.163,0.100191,good,good,0.0,False,2,332.359507,13.928048,0.171943,106.720425,-89.155276,15.317513,1.207463,0.96,False,0.244401,1.6,1600000.0,False,0.152751,0.419381,4096.0,True,3,True,99.66135,0.428571,none
deadline_aware_greedy,1,1,ep1_normal_competing_5,0,reuse_cache,0,0.134398,1.2,0.134398,0.575649,0.839531,0.01,True,True,True,False,True,3.788117,0.575649,0,0,0;1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.52,0.134398,-107.594501,28.121555,14.99874,0.0,0.0,0.0,0.409531,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,True,2,271.057083,17.16598,0.258487,107.594501,-120.0,27.988648,-2.393547,0.96,True,0.0,0.01,10000.0,False,0.0,0.685679,256.0,True,1,True,99.698501,0.571429,none
deadline_aware_greedy,1,1,ep1_attribute_damage_6,1,observe,2,0.140038,1.2,0.140038,0.703379,5.511085,2.452485,True,False,True,False,False,-3.325644,0.844055,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.140038,-104.002976,31.534577,9.023524,0.690144,0.9,1.418515,0.409531,0.4,1.692895,0.037268,1.702218,0.55,0.163,0.07905,medium,medium,0.0,False,2,261.014066,17.848243,0.279955,104.002976,-89.394095,16.058089,0.644036,0.96,False,0.152958,1.6,1600000.0,False,0.095599,0.153156,4096.0,True,3,True,99.682491,0.428571,none
deadline_aware_greedy,1,1,ep1_relation_person_vehicle_7,0,observe,3,0.142857,1.2,0.142857,0.499066,3.961753,1.126648,False,True,True,False,False,-3.186935,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.142857,-103.787245,31.663736,9.296409,0.651606,0.65,0.473301,0.409531,0.4,1.377315,0.035187,0.567961,0.4,0.1235,0.052533,medium,medium,0.0,False,2,247.844371,18.831325,0.312729,103.787245,-89.343435,16.222139,0.070135,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,2,True,99.653668,0.571429,none
deadline_aware_greedy,1,2,ep1_image_required_2,0,observe,2,0.2,2.0,0.2,0.775352,4.543073,2.64716,True,False,True,False,False,-3.112842,1.550704,2,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.2,-102.51742,33.690767,13.465779,0.611928,0.9,0.950558,0.495242,0.4,1.185345,0.033044,1.901115,0.55,0.163,0.082943,good,good,0.0,False,3,234.370357,19.958541,0.352735,102.51742,-86.397123,16.800216,0.445821,0.96,False,0.244401,1.6,1600000.0,False,0.152751,0.341334,4096.0,True,3,True,99.421165,0.6,none
deadline_aware_greedy,1,2,ep1_infeasible_bad_channel_3,0,observe,3,0.205505,2.0,0.205505,0.288786,3.125945,0.972288,False,False,True,False,False,-4.454829,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.205505,-97.023166,39.067106,20.625714,0.409932,0.65,0.213326,0.495242,0.4,0.957445,0.022136,0.426652,0.4,0.1235,0.049446,bad,bad,0.0,False,3,167.864698,28.461902,0.679941,97.023166,-89.357877,25.164494,-0.193528,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,2,True,99.454662,0.6,none
deadline_aware_greedy,1,2,ep1_critical_preempt_4,1,observe,2,0.211009,2.0,0.211009,0.688734,4.865648,2.960345,False,False,True,False,False,-5.240464,0.0,2,0,,deadline_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.211009,-105.229793,30.745681,11.627607,0.846077,0.9,1.100828,0.495242,0.4,1.123501,0.045688,2.201657,0.55,0.163,0.089207,medium,good,0.0,False,3,314.918535,14.71635,0.190651,105.229793,-85.944467,13.639578,2.014712,0.96,False,0.155038,1.6,1600000.0,False,0.096898,0.0,4096.0,True,3,True,99.485393,0.4,none
deadline_aware_greedy,1,2,ep1_attribute_damage_6,1,observe,2,0.188991,1.2,0.188991,0.703379,4.947648,2.236596,True,False,True,False,False,-3.152402,0.844055,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.188991,-103.395976,30.839617,10.322117,0.657956,0.9,1.240056,0.495242,0.4,1.254394,0.03553,1.488067,0.55,0.163,0.074732,medium,medium,0.0,False,3,250.00937,18.6622,0.306943,103.395976,-86.197128,13.511858,0.59658,0.96,False,0.152958,1.6,1600000.0,False,0.095599,0.170597,4096.0,True,3,True,99.499868,0.4,none
deadline_aware_greedy,1,2,ep1_relation_person_vehicle_7,0,observe,3,0.194495,1.2,0.194495,0.499066,3.557692,1.028481,False,True,True,False,False,-3.071195,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.194495,-102.605313,31.505593,11.182043,0.607322,0.65,0.393488,0.495242,0.4,1.01164,0.032795,0.472186,0.4,0.1235,0.05057,medium,medium,0.0,False,3,232.812509,20.097831,0.35784,102.605313,-86.158946,14.262722,0.248265,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,2,True,99.453538,0.6,none
deadline_aware_greedy,1,3,ep1_image_required_2,0,observe,2,0.2,2.0,0.2,0.775352,4.647321,2.652196,True,False,True,False,False,-3.13966,1.550704,2,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.2,-101.44046,34.767728,13.417227,0.577792,0.9,0.953997,0.542383,0.4,1.273148,0.031201,1.907995,0.55,0.163,0.083044,good,good,0.0,False,4,222.859141,21.037024,0.393057,101.44046,-85.237102,16.738036,0.678698,0.96,False,0.244401,1.6,1600000.0,False,0.152751,0.333677,4096.0,True,2,True,99.238105,0.6,none
deadline_aware_greedy,1,3,ep1_infeasible_bad_channel_3,0,observe,3,0.205505,2.0,0.205505,0.288786,3.050002,0.955482,False,False,True,False,False,-4.433323,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.205505,-95.543856,40.546417,21.330985,0.359932,0.65,0.206273,0.542383,0.4,0.891414,0.019436,0.412545,0.4,0.1235,0.04911,bad,bad,0.0,False,4,152.282092,31.69119,0.780775,95.543856,-88.717557,26.027791,-0.552553,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,3,True,99.272039,0.6,none
deadline_aware_greedy,1,3,ep1_critical_preempt_4,1,observe,3,0.211009,2.0,0.211009,0.645658,3.659039,1.371327,False,False,True,False,False,-4.647959,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.211009,-104.893263,31.082211,10.933869,0.796077,0.65,0.402419,0.542383,0.4,0.86816,0.042988,0.804839,0.4,0.1235,0.057427,medium,good,0.0,False,4,297.544157,15.596897,0.213341,104.893263,-84.722937,12.77536,1.604796,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,3,True,99.353234,0.4,none
deadline_aware_greedy,1,3,ep1_attribute_damage_6,1,observe,2,0.188991,1.2,0.188991,0.703379,5.182362,2.384393,True,False,True,False,False,-3.23325,0.844055,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.188991,-103.498011,30.737582,9.380291,0.628104,0.9,1.364563,0.542383,0.4,1.347312,0.033918,1.637476,0.55,0.163,0.077688,medium,medium,0.0,False,4,239.852095,19.483713,0.33559,103.498011,-84.9641,12.196702,-0.159562,0.96,False,0.152958,1.6,1600000.0,False,0.095599,0.162871,4096.0,True,2,True,99.332973,0.4,none
deadline_aware_greedy,1,3,ep1_relation_person_vehicle_7,0,observe,3,0.194495,1.2,0.194495,0.499066,3.505196,1.042291,False,True,True,False,False,-3.060143,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.194495,-101.931093,32.179813,10.812235,0.563995,0.65,0.406946,0.542383,0.4,0.941871,0.030456,0.488336,0.4,0.1235,0.050846,medium,medium,0.0,False,4,218.230374,21.505164,0.411062,101.931093,-84.969136,13.766813,-0.174515,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,3,True,99.270303,0.6,none
deadline_aware_greedy,1,4,ep1_image_required_2,0,observe,2,0.2,2.0,0.2,0.775352,4.701709,2.770777,True,False,True,False,False,-3.171044,1.550704,2,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.2,-100.698562,35.509625,12.621484,0.546107,0.9,1.014144,0.568311,0.4,1.273148,0.02949,2.028288,0.55,0.163,0.085416,good,good,0.0,False,5,212.252041,22.142436,0.43595,100.698562,-83.450143,15.716096,0.568627,0.96,False,0.244401,1.6,1600000.0,False,0.152751,0.329817,4096.0,True,2,True,99.052733,0.6,none
deadline_aware_greedy,1,4,ep1_infeasible_bad_channel_3,0,observe,3,0.205505,2.0,0.205505,0.288786,3.018648,0.938218,False,False,True,False,False,-4.422895,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.205505,-93.586463,42.503809,22.111596,0.309932,0.65,0.198991,0.568311,0.4,0.891414,0.016736,0.397981,0.4,0.1235,0.048764,bad,bad,0.0,False,5,137.292075,35.640624,0.870129,93.586463,-87.682528,26.982814,-0.38942,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,3,True,99.089385,0.6,none
deadline_aware_greedy,1,4,ep1_critical_preempt_4,1,observe,3,0.211009,2.0,0.211009,0.645658,3.662546,1.423786,False,False,True,False,False,-4.656705,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.211009,-104.097403,31.878071,10.232581,0.746077,0.65,0.429999,0.568311,0.4,0.86816,0.040288,0.859998,0.4,0.1235,0.058476,medium,good,0.0,False,5,280.24876,16.586387,0.241114,104.097403,-83.023751,11.89285,1.578533,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,3,True,99.21707,0.4,none
